Date;Hour;Net Load
2023-05-10;10;4452.0
2023-05-10;11;4252.0
2023-05-10;12;4038.0
2023-05-10;13;3903.0
2023-05-10;14;3797.0
2023-05-10;15;3702.0
2023-05-10;16;3730.0
2023-05-10;17;3863.0
2023-05-10;18;4129.0
2023-05-10;19;4484.0
2023-05-10;20;4925.0
2023-05-10;21;5431.0
2023-05-10;22;5491.0
2023-05-10;23;4946.0
2023-05-10;24;4475.0
2023-05-11;1;4013.0
2023-05-11;2;3660.0
2023-05-11;3;3591.0
2023-05-11;4;3550.0
2023-05-11;5;3538.0
2023-05-11;6;3655.0
2023-05-11;7;3970.0
2023-05-11;8;4327.0
2023-05-11;9;4367.0
2023-05-11;10;4326.0
2023-05-11;11;4328.0
2023-05-11;12;4223.0
2023-05-11;13;4203.0
2023-05-11;14;4217.0
2023-05-11;15;4189.0
2023-05-11;16;4098.0
2023-05-11;17;4142.0
2023-05-11;18;4319.0
2023-05-11;19;4747.0
2023-05-11;20;5157.0
2023-05-11;21;5609.0
2023-05-11;22;5621.0
2023-05-11;23;5066.0
2023-05-11;24;4546.0
2023-05-12;1;4021.0
2023-05-12;2;3806.0
2023-05-12;3;3684.0
2023-05-12;4;3633.0
2023-05-12;5;3661.0
2023-05-12;6;3773.0
2023-05-12;7;3977.0
2023-05-12;8;4328.0
2023-05-12;9;4161.0
2023-05-12;10;3705.0
2023-05-12;11;3267.0
2023-05-12;12;3022.0
2023-05-12;13;2828.0
2023-05-12;14;2713.0
2023-05-12;15;2457.0
2023-05-12;16;2431.0
2023-05-12;17;2651.0
2023-05-12;18;3183.0
2023-05-12;19;4000.0
2023-05-12;20;4677.0
2023-05-12;21;5218.0
2023-05-12;22;5336.0
2023-05-12;23;4862.0
2023-05-12;24;4467.0
2023-05-13;1;4100.0
2023-05-13;2;3784.0
2023-05-13;3;3621.0
2023-05-13;4;3525.0
2023-05-13;5;3494.0
2023-05-13;6;3563.0
2023-05-13;7;3604.0
2023-05-13;8;3550.0
2023-05-13;9;3247.0
2023-05-13;10;2918.0
2023-05-13;11;2654.0
2023-05-13;12;2520.0
2023-05-13;13;2488.0
2023-05-13;14;2551.0
2023-05-13;15;2490.0
2023-05-13;16;2471.0
2023-05-13;17;2678.0
2023-05-13;18;3285.0
2023-05-13;19;3880.0
2023-05-13;20;4425.0
2023-05-13;21;4891.0
2023-05-13;22;5039.0
2023-05-13;23;4662.0
2023-05-13;24;4305.0
2023-05-14;1;3945.0
2023-05-14;2;3633.0
2023-05-14;3;3558.0
2023-05-14;4;3465.0
2023-05-14;5;3393.0
2023-05-14;6;3436.0
2023-05-14;7;3438.0
2023-05-14;8;3503.0
2023-05-14;9;3551.0
2023-05-14;10;3597.0
2023-05-14;11;3469.0
2023-05-14;12;3152.0
2023-05-14;13;2976.0
2023-05-14;14;2814.0
2023-05-14;15;2420.0
2023-05-14;16;2312.0
2023-05-14;17;2587.0
2023-05-14;18;2992.0
2023-05-14;19;3627.0
2023-05-14;20;4170.0
2023-05-14;21;4707.0
2023-05-14;22;4896.0
2023-05-14;23;4533.0
2023-05-14;24;4202.0
2023-05-15;1;3944.0
2023-05-15;2;3643.0
2023-05-15;3;3512.0
2023-05-15;4;3441.0
2023-05-15;5;3448.0
2023-05-15;6;3553.0
2023-05-15;7;3703.0
2023-05-15;8;4068.0
2023-05-15;9;4288.0
2023-05-15;10;4208.0
2023-05-15;11;3768.0
2023-05-15;12;3315.0
2023-05-15;13;2947.0
2023-05-15;14;2977.0
2023-05-15;15;2746.0
2023-05-15;16;2824.0
2023-05-15;17;3127.0
2023-05-15;18;3428.0
2023-05-15;19;4164.0
2023-05-15;20;4704.0
2023-05-15;21;5213.0
2023-05-15;22;5338.0
2023-05-15;23;4794.0
2023-05-15;24;4316.0
2023-05-16;1;3972.0
2023-05-16;2;3702.0
2023-05-16;3;3574.0
2023-05-16;4;3538.0
2023-05-16;5;3533.0
2023-05-16;6;3635.0
2023-05-16;7;3882.0
2023-05-16;8;4221.0
2023-05-16;9;4384.0
2023-05-16;10;4452.0
2023-05-16;11;4405.0
2023-05-16;12;4241.0
2023-05-16;13;4311.0
2023-05-16;14;4329.0
2023-05-16;15;4281.0
2023-05-16;16;3940.0
2023-05-16;17;3966.0
2023-05-16;18;4216.0
2023-05-16;19;4676.0
2023-05-16;20;5125.0
2023-05-16;21;5545.0
2023-05-16;22;5613.0
2023-05-16;23;5086.0
2023-05-16;24;4614.0
2023-05-17;1;4205.0
2023-05-17;2;3867.0
2023-05-17;3;3769.0
2023-05-17;4;3721.0
2023-05-17;5;3724.0
2023-05-17;6;3863.0
2023-05-17;7;4077.0
2023-05-17;8;4309.0
2023-05-17;9;3971.0
2023-05-17;10;3474.0
2023-05-17;11;3000.0
2023-05-17;12;2744.0
2023-05-17;13;2539.0
2023-05-17;14;2481.0
2023-05-17;15;2635.0
2023-05-17;16;2858.0
2023-05-17;17;2853.0
2023-05-17;18;3329.0
2023-05-17;19;4013.0
2023-05-17;20;4706.0
2023-05-17;21;5256.0
2023-05-17;22;5400.0
2023-05-17;23;4849.0
2023-05-17;24;4404.0
2023-05-18;1;4014.0
2023-05-18;2;3697.0
2023-05-18;3;3656.0
2023-05-18;4;3612.0
2023-05-18;5;3588.0
2023-05-18;6;3739.0
2023-05-18;7;3952.0
2023-05-18;8;4123.0
2023-05-18;9;3862.0
2023-05-18;10;3352.0
2023-05-18;11;2936.0
2023-05-18;12;2780.0
2023-05-18;13;2751.0
2023-05-18;14;2794.0
2023-05-18;15;2934.0
2023-05-18;16;3057.0
2023-05-18;17;3378.0
2023-05-18;18;3830.0
2023-05-18;19;4393.0
2023-05-18;20;4880.0
2023-05-18;21;5306.0
2023-05-18;22;5312.0
2023-05-18;23;4801.0
2023-05-18;24;4385.0
2023-05-19;1;4119.0
2023-05-19;2;3807.0
2023-05-19;3;3659.0
2023-05-19;4;3594.0
2023-05-19;5;3576.0
2023-05-19;6;3663.0
2023-05-19;7;3802.0
2023-05-19;8;3899.0
2023-05-19;9;3782.0
2023-05-19;10;3239.0
2023-05-19;11;2641.0
2023-05-19;12;2149.0
2023-05-19;13;1996.0
2023-05-19;14;2202.0
2023-05-19;15;2302.0
2023-05-19;16;2441.0
2023-05-19;17;2791.0
2023-05-19;18;3312.0
2023-05-19;19;3965.0
2023-05-19;20;4624.0
2023-05-19;21;5112.0
2023-05-19;22;5217.0
2023-05-19;23;4721.0
2023-05-19;24;4488.0
2023-05-20;1;4050.0
2023-05-20;2;3741.0
2023-05-20;3;3601.0
2023-05-20;4;3493.0
2023-05-20;5;3437.0
2023-05-20;6;3480.0
2023-05-20;7;3445.0
2023-05-20;8;3333.0
2023-05-20;9;2988.0
2023-05-20;10;2577.0
2023-05-20;11;2312.0
2023-05-20;12;2075.0
2023-05-20;13;2162.0
2023-05-20;14;2326.0
2023-05-20;15;2307.0
2023-05-20;16;2492.0
2023-05-20;17;3004.0
2023-05-20;18;3468.0
2023-05-20;19;4074.0
2023-05-20;20;4449.0
2023-05-20;21;4741.0
2023-05-20;22;4765.0
2023-05-20;23;4353.0
2023-05-20;24;3996.0
2023-05-21;1;3658.0
2023-05-21;2;3472.0
2023-05-21;3;3352.0
2023-05-21;4;3291.0
2023-05-21;5;3278.0
2023-05-21;6;3325.0
2023-05-21;7;3308.0
2023-05-21;8;3380.0
2023-05-21;9;3441.0
2023-05-21;10;3478.0
2023-05-21;11;3467.0
2023-05-21;12;3443.0
2023-05-21;13;3422.0
2023-05-21;14;3376.0
2023-05-21;15;3107.0
2023-05-21;16;2950.0
2023-05-21;17;3053.0
2023-05-21;18;3377.0
2023-05-21;19;3765.0
2023-05-21;20;4147.0
2023-05-21;21;4449.0
2023-05-21;22;4590.0
2023-05-21;23;4335.0
2023-05-21;24;4034.0
2023-05-22;1;3692.0
2023-05-22;2;3481.0
2023-05-22;3;3347.0
2023-05-22;4;3280.0
2023-05-22;5;3287.0
2023-05-22;6;3428.0
2023-05-22;7;3628.0
2023-05-22;8;3843.0
2023-05-22;9;4060.0
2023-05-22;10;4030.0
2023-05-22;11;3899.0
2023-05-22;12;3734.0
2023-05-22;13;3672.0
2023-05-22;14;3804.0
2023-05-22;15;3807.0
2023-05-22;16;3658.0
2023-05-22;17;3583.0
2023-05-22;18;3819.0
2023-05-22;19;4230.0
2023-05-22;20;4765.0
2023-05-22;21;5235.0
2023-05-22;22;5333.0
2023-05-22;23;4784.0
2023-05-22;24;4315.0
2023-05-23;1;3945.0
2023-05-23;2;3701.0
2023-05-23;3;3632.0
2023-05-23;4;3569.0
2023-05-23;5;3570.0
2023-05-23;6;3695.0
2023-05-23;7;3904.0
2023-05-23;8;4019.0
2023-05-23;9;3830.0
2023-05-23;10;3358.0
2023-05-23;11;2901.0
2023-05-23;12;2676.0
2023-05-23;13;2763.0
2023-05-23;14;2842.0
2023-05-23;15;2682.0
2023-05-23;16;2709.0
2023-05-23;17;2971.0
2023-05-23;18;3464.0
2023-05-23;19;4119.0
2023-05-23;20;4791.0
2023-05-23;21;5279.0
2023-05-23;22;5407.0
2023-05-23;23;4922.0
2023-05-23;24;4485.0
2023-05-24;1;4008.0
2023-05-24;2;3698.0
2023-05-24;3;3570.0
2023-05-24;4;3504.0
2023-05-24;5;3491.0
2023-05-24;6;3619.0
2023-05-24;7;3814.0
2023-05-24;8;4026.0
2023-05-24;9;3717.0
2023-05-24;10;3190.0
2023-05-24;11;2762.0
2023-05-24;12;2421.0
2023-05-24;13;2364.0
2023-05-24;14;2581.0
2023-05-24;15;2676.0
2023-05-24;16;2605.0
2023-05-24;17;2899.0
2023-05-24;18;3441.0
2023-05-24;19;4199.0
2023-05-24;20;4832.0
2023-05-24;21;5305.0
2023-05-24;22;5451.0
2023-05-24;23;4963.0
2023-05-24;24;4538.0
2023-05-25;1;4088.0
2023-05-25;2;3767.0
2023-05-25;3;3606.0
2023-05-25;4;3532.0
2023-05-25;5;3494.0
2023-05-25;6;3587.0
2023-05-25;7;3768.0
2023-05-25;8;3967.0
2023-05-25;9;3669.0
2023-05-25;10;3289.0
2023-05-25;11;2758.0
2023-05-25;12;2505.0
2023-05-25;13;2535.0
2023-05-25;14;2823.0
2023-05-25;15;2776.0
2023-05-25;16;2926.0
2023-05-25;17;3315.0
2023-05-25;18;3886.0
2023-05-25;19;4455.0
2023-05-25;20;4852.0
2023-05-25;21;5266.0
2023-05-25;22;5364.0
2023-05-25;23;4864.0
2023-05-25;24;4422.0
2023-05-26;1;3969.0
2023-05-26;2;3669.0
2023-05-26;3;3451.0
2023-05-26;4;3359.0
2023-05-26;5;3352.0
2023-05-26;6;3486.0
2023-05-26;7;3684.0
2023-05-26;8;4098.0
2023-05-26;9;3959.0
2023-05-26;10;3477.0
2023-05-26;11;2864.0
2023-05-26;12;2491.0
2023-05-26;13;2627.0
2023-05-26;14;2883.0
2023-05-26;15;2948.0
2023-05-26;16;3136.0
2023-05-26;17;3314.0
2023-05-26;18;3684.0
2023-05-26;19;4318.0
2023-05-26;20;4827.0
2023-05-26;21;5167.0
2023-05-26;22;5212.0
2023-05-26;23;4739.0
2023-05-26;24;4325.0
2023-05-27;1;3931.0
2023-05-27;2;3642.0
2023-05-27;3;3608.0
2023-05-27;4;3524.0
2023-05-27;5;3515.0
2023-05-27;6;3546.0
2023-05-27;7;3522.0
2023-05-27;8;3482.0
2023-05-27;9;3320.0
2023-05-27;10;3142.0
2023-05-27;11;2756.0
2023-05-27;12;2519.0
2023-05-27;13;2437.0
2023-05-27;14;2487.0
2023-05-27;15;2277.0
2023-05-27;16;2315.0
2023-05-27;17;2653.0
2023-05-27;18;3195.0
2023-05-27;19;3885.0
2023-05-27;20;4398.0
2023-05-27;21;4640.0
2023-05-27;22;4801.0
2023-05-27;23;4355.0
2023-05-27;24;3967.0
2023-05-28;1;3625.0
2023-05-28;2;3457.0
2023-05-28;3;3293.0
2023-05-28;4;3275.0
2023-05-28;5;3219.0
2023-05-28;6;3241.0
2023-05-28;7;3190.0
2023-05-28;8;3088.0
2023-05-28;9;2960.0
2023-05-28;10;2839.0
2023-05-28;11;2675.0
2023-05-28;12;2561.0
2023-05-28;13;2519.0
2023-05-28;14;2366.0
2023-05-28;15;2160.0
2023-05-28;16;2090.0
2023-05-28;17;2431.0
2023-05-28;18;2961.0
2023-05-28;19;3570.0
2023-05-28;20;4128.0
2023-05-28;21;4534.0
2023-05-28;22;4778.0
2023-05-28;23;4448.0
2023-05-28;24;4040.0
2023-05-29;1;3660.0
2023-05-29;2;3459.0
2023-05-29;3;3314.0
2023-05-29;4;3263.0
2023-05-29;5;3232.0
2023-05-29;6;3381.0
2023-05-29;7;3619.0
2023-05-29;8;3951.0
2023-05-29;9;4023.0
2023-05-29;10;3687.0
2023-05-29;11;3313.0
2023-05-29;12;3139.0
2023-05-29;13;3087.0
2023-05-29;14;2997.0
2023-05-29;15;2931.0
2023-05-29;16;2927.0
2023-05-29;17;3136.0
2023-05-29;18;3597.0
2023-05-29;19;4188.0
2023-05-29;20;4769.0
2023-05-29;21;5259.0
2023-05-29;22;5408.0
2023-05-29;23;4913.0
2023-05-29;24;4476.0
2023-05-30;1;4055.0
2023-05-30;2;3890.0
2023-05-30;3;3732.0
2023-05-30;4;3674.0
2023-05-30;5;3696.0
2023-05-30;6;3819.0
2023-05-30;7;3992.0
2023-05-30;8;4097.0
2023-05-30;9;3824.0
2023-05-30;10;3555.0
2023-05-30;11;3197.0
2023-05-30;12;2907.0
2023-05-30;13;2813.0
2023-05-30;14;2918.0
2023-05-30;15;3080.0
2023-05-30;16;3247.0
2023-05-30;17;3489.0
2023-05-30;18;3974.0
2023-05-30;19;4551.0
2023-05-30;20;5028.0
2023-05-30;21;5424.0
2023-05-30;22;5525.0
2023-05-30;23;5032.0
2023-05-30;24;4589.0
2023-06-01;1;3991.0
2023-06-01;2;3688.0
2023-06-01;3;3601.0
2023-06-01;4;3523.0
2023-06-01;5;3544.0
2023-06-01;6;3673.0
2023-06-01;7;3858.0
2023-06-01;8;4025.0
2023-06-01;9;3740.0
2023-06-01;10;3320.0
2023-06-01;11;2898.0
2023-06-01;12;2557.0
2023-06-01;13;2481.0
2023-06-01;14;2473.0
2023-06-01;15;2327.0
2023-06-01;16;2366.0
2023-06-01;17;2661.0
2023-06-01;18;3261.0
2023-06-01;19;4037.0
2023-06-01;20;4743.0
2023-06-01;21;5204.0
2023-06-01;22;5359.0
2023-06-01;23;4902.0
2023-06-01;24;4441.0
2023-06-02;1;4055.0
2023-06-02;2;3730.0
2023-06-02;3;3583.0
2023-06-02;4;3461.0
2023-06-02;5;3432.0
2023-06-02;6;3552.0
2023-06-02;7;3762.0
2023-06-02;8;3969.0
2023-06-02;9;3744.0
2023-06-02;10;3344.0
2023-06-02;11;3051.0
2023-06-02;12;2835.0
2023-06-02;13;2822.0
2023-06-02;14;2873.0
2023-06-02;15;2737.0
2023-06-02;16;2720.0
2023-06-02;17;2958.0
2023-06-02;18;3458.0
2023-06-02;19;4170.0
2023-06-02;20;4772.0
2023-06-02;21;5239.0
2023-06-02;22;5384.0
2023-06-02;23;4969.0
2023-06-02;24;4533.0
2023-06-03;1;4098.0
2023-06-03;2;3791.0
2023-06-03;3;3686.0
2023-06-03;4;3591.0
2023-06-03;5;3584.0
2023-06-03;6;3638.0
2023-06-03;7;3681.0
2023-06-03;8;3732.0
2023-06-03;9;3446.0
2023-06-03;10;2994.0
2023-06-03;11;2585.0
2023-06-03;12;2247.0
2023-06-03;13;2110.0
2023-06-03;14;2140.0
2023-06-03;15;2230.0
2023-06-03;16;2417.0
2023-06-03;17;3062.0
2023-06-03;18;3705.0
2023-06-03;19;4288.0
2023-06-03;20;4673.0
2023-06-03;21;4883.0
2023-06-03;22;5002.0
2023-06-03;23;4644.0
2023-06-03;24;4289.0
2023-06-04;1;3944.0
2023-06-04;2;3716.0
2023-06-04;3;3558.0
2023-06-04;4;3470.0
2023-06-04;5;3421.0
2023-06-04;6;3434.0
2023-06-04;7;3301.0
2023-06-04;8;3175.0
2023-06-04;9;2857.0
2023-06-04;10;2636.0
2023-06-04;11;2251.0
2023-06-04;12;1892.0
2023-06-04;13;1747.0
2023-06-04;14;1868.0
2023-06-04;15;1808.0
2023-06-04;16;1926.0
2023-06-04;17;2330.0
2023-06-04;18;2810.0
2023-06-04;19;3577.0
2023-06-04;20;4159.0
2023-06-04;21;4514.0
2023-06-04;22;4811.0
2023-06-04;23;4536.0
2023-06-04;24;4176.0
2023-06-05;1;3788.0
2023-06-05;2;3556.0
2023-06-05;3;3366.0
2023-06-05;4;3263.0
2023-06-05;5;3229.0
2023-06-05;6;3268.0
2023-06-05;7;3307.0
2023-06-05;8;3271.0
2023-06-05;9;2913.0
2023-06-05;10;2441.0
2023-06-05;11;2058.0
2023-06-05;12;1897.0
2023-06-05;13;1825.0
2023-06-05;14;1810.0
2023-06-05;15;1710.0
2023-06-05;16;1725.0
2023-06-05;17;2142.0
2023-06-05;18;2792.0
2023-06-05;19;3714.0
2023-06-05;20;4481.0
2023-06-05;21;4975.0
2023-06-05;22;5203.0
2023-06-05;23;4783.0
2023-06-05;24;4327.0
2023-06-06;1;3894.0
2023-06-06;2;3732.0
2023-06-06;3;3570.0
2023-06-06;4;3519.0
2023-06-06;5;3513.0
2023-06-06;6;3603.0
2023-06-06;7;3790.0
2023-06-06;8;3958.0
2023-06-06;9;3635.0
2023-06-06;10;3155.0
2023-06-06;11;2679.0
2023-06-06;12;2455.0
2023-06-06;13;2340.0
2023-06-06;14;2312.0
2023-06-06;15;2291.0
2023-06-06;16;2327.0
2023-06-06;17;2670.0
2023-06-06;18;3299.0
2023-06-06;19;4121.0
2023-06-06;20;4929.0
2023-06-06;21;5411.0
2023-06-06;22;5538.0
2023-06-06;23;5012.0
2023-06-06;24;4562.0
2023-06-07;1;4105.0
2023-06-07;2;3789.0
2023-06-07;3;3693.0
2023-06-07;4;3624.0
2023-06-07;5;3601.0
2023-06-07;6;3698.0
2023-06-07;7;3801.0
2023-06-07;8;3992.0
2023-06-07;9;3789.0
2023-06-07;10;3367.0
2023-06-07;11;3014.0
2023-06-07;12;2727.0
2023-06-07;13;2655.0
2023-06-07;14;2713.0
2023-06-07;15;2755.0
2023-06-07;16;2879.0
2023-06-07;17;3225.0
2023-06-07;18;3757.0
2023-06-07;19;4481.0
2023-06-07;20;5078.0
2023-06-07;21;5493.0
2023-06-07;22;5615.0
2023-06-07;23;5151.0
2023-06-07;24;4677.0
2023-06-08;1;4245.0
2023-06-08;2;3920.0
2023-06-08;3;3820.0
2023-06-08;4;3787.0
2023-06-08;5;3783.0
2023-06-08;6;3901.0
2023-06-08;7;4080.0
2023-06-08;8;4348.0
2023-06-08;9;4363.0
2023-06-08;10;4192.0
2023-06-08;11;3872.0
2023-06-08;12;3503.0
2023-06-08;13;3311.0
2023-06-08;14;3223.0
2023-06-08;15;3092.0
2023-06-08;16;3033.0
2023-06-08;17;3231.0
2023-06-08;18;3739.0
2023-06-08;19;4465.0
2023-06-08;20;5104.0
2023-06-08;21;5524.0
2023-06-08;22;5659.0
2023-06-08;23;5207.0
2023-06-08;24;4760.0
2023-06-09;1;4305.0
2023-06-09;2;3987.0
2023-06-09;3;3886.0
2023-06-09;4;3796.0
2023-06-09;5;3800.0
2023-06-09;6;3874.0
2023-06-09;7;4007.0
2023-06-09;8;4147.0
2023-06-09;9;3813.0
2023-06-09;10;3359.0
2023-06-09;11;3022.0
2023-06-09;12;2815.0
2023-06-09;13;2707.0
2023-06-09;14;2700.0
2023-06-09;15;2640.0
2023-06-09;16;2709.0
2023-06-09;17;3063.0
2023-06-09;18;3751.0
2023-06-09;19;4561.0
2023-06-09;20;5155.0
2023-06-09;21;5524.0
2023-06-09;22;5617.0
2023-06-09;23;5161.0
2023-06-09;24;4768.0
2023-06-10;1;4405.0
2023-06-10;2;4138.0
2023-06-10;3;3981.0
2023-06-10;4;3908.0
2023-06-10;5;3896.0
2023-06-10;6;3911.0
2023-06-10;7;3844.0
2023-06-10;8;3808.0
2023-06-10;9;3564.0
2023-06-10;10;3257.0
2023-06-10;11;2966.0
2023-06-10;12;2700.0
2023-06-10;13;2728.0
2023-06-10;14;2969.0
2023-06-10;15;3095.0
2023-06-10;16;3195.0
2023-06-10;17;3593.0
2023-06-10;18;4029.0
2023-06-10;19;4584.0
2023-06-10;20;4912.0
2023-06-10;21;5150.0
2023-06-10;22;5197.0
2023-06-10;23;4818.0
2023-06-10;24;4571.0
2023-06-11;1;4236.0
2023-06-11;2;3971.0
2023-06-11;3;3800.0
2023-06-11;4;3743.0
2023-06-11;5;3666.0
2023-06-11;6;3621.0
2023-06-11;7;3541.0
2023-06-11;8;3496.0
2023-06-11;9;3312.0
2023-06-11;10;2984.0
2023-06-11;11;2857.0
2023-06-11;12;2938.0
2023-06-11;13;2995.0
2023-06-11;14;2917.0
2023-06-11;15;2912.0
2023-06-11;16;3073.0
2023-06-11;17;3260.0
2023-06-11;18;3690.0
2023-06-11;19;4065.0
2023-06-11;20;4474.0
2023-06-11;21;4777.0
2023-06-11;22;5018.0
2023-06-11;23;4755.0
2023-06-11;24;4426.0
2023-06-12;1;4044.0
2023-06-12;2;3761.0
2023-06-12;3;3697.0
2023-06-12;4;3669.0
2023-06-12;5;3658.0
2023-06-12;6;3782.0
2023-06-12;7;4004.0
2023-06-12;8;4252.0
2023-06-12;9;4152.0
2023-06-12;10;3863.0
2023-06-12;11;3470.0
2023-06-12;12;3314.0
2023-06-12;13;3534.0
2023-06-12;14;3826.0
2023-06-12;15;3904.0
2023-06-12;16;3992.0
2023-06-12;17;4183.0
2023-06-12;18;4369.0
2023-06-12;19;4770.0
2023-06-12;20;5110.0
2023-06-12;21;5416.0
2023-06-12;22;5549.0
2023-06-12;23;5091.0
2023-06-12;24;4702.0
2023-06-13;1;4226.0
2023-06-13;2;3954.0
2023-06-13;3;3844.0
2023-06-13;4;3830.0
2023-06-13;5;3827.0
2023-06-13;6;3917.0
2023-06-13;7;4021.0
2023-06-13;8;4284.0
2023-06-13;9;4371.0
2023-06-13;10;4330.0
2023-06-13;11;3892.0
2023-06-13;12;3670.0
2023-06-13;13;3649.0
2023-06-13;14;3461.0
2023-06-13;15;3185.0
2023-06-13;16;2957.0
2023-06-13;17;3191.0
2023-06-13;18;3651.0
2023-06-13;19;4411.0
2023-06-13;20;5008.0
2023-06-13;21;5437.0
2023-06-13;22;5585.0
2023-06-13;23;5166.0
2023-06-13;24;4740.0
2023-06-14;1;4301.0
2023-06-14;2;4005.0
2023-06-14;3;3909.0
2023-06-14;4;3823.0
2023-06-14;5;3776.0
2023-06-14;6;3880.0
2023-06-14;7;4002.0
2023-06-14;8;4242.0
2023-06-14;9;4010.0
2023-06-14;10;3619.0
2023-06-14;11;3295.0
2023-06-14;12;3038.0
2023-06-14;13;2832.0
2023-06-14;14;2817.0
2023-06-14;15;2771.0
2023-06-14;16;2794.0
2023-06-14;17;3033.0
2023-06-14;18;3686.0
2023-06-14;19;4434.0
2023-06-14;20;5091.0
2023-06-14;21;5458.0
2023-06-14;22;5646.0
2023-06-14;23;5264.0
2023-06-14;24;4837.0
2023-06-15;1;4435.0
2023-06-15;2;4104.0
2023-06-15;3;3910.0
2023-06-15;4;3825.0
2023-06-15;5;3802.0
2023-06-15;6;3867.0
2023-06-15;7;3991.0
2023-06-15;8;4387.0
2023-06-15;9;4368.0
2023-06-15;10;4120.0
2023-06-15;11;3903.0
2023-06-15;12;3939.0
2023-06-15;13;4084.0
2023-06-15;14;3948.0
2023-06-15;15;3912.0
2023-06-15;16;4213.0
2023-06-15;17;4313.0
2023-06-15;18;4506.0
2023-06-15;19;4841.0
2023-06-15;20;5208.0
2023-06-15;21;5497.0
2023-06-15;22;5580.0
2023-06-15;23;5227.0
2023-06-15;24;4805.0
2023-06-16;1;4354.0
2023-06-16;2;4017.0
2023-06-16;3;3852.0
2023-06-16;4;3744.0
2023-06-16;5;3741.0
2023-06-16;6;3837.0
2023-06-16;7;3972.0
2023-06-16;8;4363.0
2023-06-16;9;4519.0
2023-06-16;10;4403.0
2023-06-16;11;4233.0
2023-06-16;12;4039.0
2023-06-16;13;3996.0
2023-06-16;14;4022.0
2023-06-16;15;3985.0
2023-06-16;16;4059.0
2023-06-16;17;4063.0
2023-06-16;18;4452.0
2023-06-16;19;4897.0
2023-06-16;20;5203.0
2023-06-16;21;5440.0
2023-06-16;22;5515.0
2023-06-16;23;5121.0
2023-06-16;24;4755.0
2023-06-17;1;4389.0
2023-06-17;2;4079.0
2023-06-17;3;3902.0
2023-06-17;4;3813.0
2023-06-17;5;3819.0
2023-06-17;6;3804.0
2023-06-17;7;3804.0
2023-06-17;8;3906.0
2023-06-17;9;4013.0
2023-06-17;10;4048.0
2023-06-17;11;3928.0
2023-06-17;12;3666.0
2023-06-17;13;3641.0
2023-06-17;14;3612.0
2023-06-17;15;3575.0
2023-06-17;16;3541.0
2023-06-17;17;3717.0
2023-06-17;18;4026.0
2023-06-17;19;4287.0
2023-06-17;20;4550.0
2023-06-17;21;4712.0
2023-06-17;22;4784.0
2023-06-17;23;4456.0
2023-06-17;24;4095.0
2023-06-18;1;3801.0
2023-06-18;2;3558.0
2023-06-18;3;3492.0
2023-06-18;4;3454.0
2023-06-18;5;3404.0
2023-06-18;6;3425.0
2023-06-18;7;3320.0
2023-06-18;8;3272.0
2023-06-18;9;3207.0
2023-06-18;10;3077.0
2023-06-18;11;2885.0
2023-06-18;12;2829.0
2023-06-18;13;2749.0
2023-06-18;14;2712.0
2023-06-18;15;2194.0
2023-06-18;16;1876.0
2023-06-18;17;2059.0
2023-06-18;18;2608.0
2023-06-18;19;3373.0
2023-06-18;20;3988.0
2023-06-18;21;4359.0
2023-06-18;22;4674.0
2023-06-18;23;4457.0
2023-06-18;24;4234.0
2023-06-19;1;3823.0
2023-06-19;2;3534.0
2023-06-19;3;3395.0
2023-06-19;4;3342.0
2023-06-19;5;3357.0
2023-06-19;6;3482.0
2023-06-19;7;3670.0
2023-06-19;8;3877.0
2023-06-19;9;3713.0
2023-06-19;10;3352.0
2023-06-19;11;2949.0
2023-06-19;12;2690.0
2023-06-19;13;2633.0
2023-06-19;14;2627.0
2023-06-19;15;2571.0
2023-06-19;16;2600.0
2023-06-19;17;2834.0
2023-06-19;18;3431.0
2023-06-19;19;4265.0
2023-06-19;20;4968.0
2023-06-19;21;5405.0
2023-06-19;22;5590.0
2023-06-19;23;5171.0
2023-06-19;24;4718.0
2023-06-20;1;4231.0
2023-06-20;2;3914.0
2023-06-20;3;3745.0
2023-06-20;4;3742.0
2023-06-20;5;3723.0
2023-06-20;6;3808.0
2023-06-20;7;4018.0
2023-06-20;8;4221.0
2023-06-20;9;4052.0
2023-06-20;10;3596.0
2023-06-20;11;3239.0
2023-06-20;12;3013.0
2023-06-20;13;3191.0
2023-06-20;14;3030.0
2023-06-20;15;2924.0
2023-06-20;16;2843.0
2023-06-20;17;3206.0
2023-06-20;18;3836.0
2023-06-20;19;4669.0
2023-06-20;20;5297.0
2023-06-20;21;5636.0
2023-06-20;22;5774.0
2023-06-20;23;5364.0
2023-06-20;24;4908.0
2023-06-21;1;4446.0
2023-06-21;2;4126.0
2023-06-21;3;4025.0
2023-06-21;4;3915.0
2023-06-21;5;3903.0
2023-06-21;6;3975.0
2023-06-21;7;4053.0
2023-06-21;8;4208.0
2023-06-21;9;4036.0
2023-06-21;10;3756.0
2023-06-21;11;3376.0
2023-06-21;12;3109.0
2023-06-21;13;3056.0
2023-06-21;14;3076.0
2023-06-21;15;2979.0
2023-06-21;16;2948.0
2023-06-21;17;3198.0
2023-06-21;18;3783.0
2023-06-21;19;4646.0
2023-06-21;20;5371.0
2023-06-21;21;5746.0
2023-06-21;22;5900.0
2023-06-21;23;5491.0
2023-06-21;24;5031.0
